,A/AUCKLAND/20/2003,A/AUCKLAND/5/96,A/BANGKOK/1/97,A/BEIJING/32/92,A/BRISBANE/10/2007,A/BRISBANE/22/94,A/BRISBANE/22/96,A/BRISBANE/3/2005,A/BRISBANE/342/2003,A/BRISBANE/5/2002,A/CALIFORNIA/7/2004,A/CANBERRA/1/96,A/CANBERRA/9/97,A/CHRISTCHURCH/1/96,A/CHRISTCHURCH/68/99,A/FUJIAN/140/2000,A/FUJIAN/411/2002,A/FUKUOKA/55/2002,A/JOHANNESBURG/33/94,A/NANCHANG/933/95,A/NEW/YORK/55/2004,A/NEWCALEDONIA/12/2004,A/PANAMA/2007/99,A/PERTH/16/2009,A/PERTH/27/2007,A/PERTH/5/97,A/PERTH/9/97,A/PHILIPPINES/427/2002/MDCK,A/PHILIPPINES/472/2002/EGG,A/SHANGDONG/9/93,A/SINGAPORE/37/2004,A/SOUTH/AUSTRALIA/53/2001,A/SOUTH/AUSTRALIA/84/2002,A/SYDNEY/228/2000,A/SYDNEY/5/97,A/TASMANIA/1/97,A/TOWNSVILLE/2/99,A/TOWNSVILLE/36/2003,A/TOWNSVILLE/4/2002,A/URUGUAY/716/2007,A/VICTORIA/1/93,A/VICTORIA/110/2004,A/VICTORIA/208/2009,A/VICTORIA/361/2011,A/VICTORIA/47/97,A/VICTORIA/500/2009,A/VICTORIA/507/98,A/VICTORIA/523/2004,A/VICTORIA/577/99,A/VICTORIA/8/2010,A/VICTORIA/9/94,A/WELLINGTON/1/2004,A/WELLINGTON/1/94,A/WELLINGTON/25/93,A/WELLINGTON/48/96,A/WELLINGTON/96/93,A/WISCONSIN/67/2005,A/WUHAN/359/95,A/WYOMING/3/2003,BI/16190/68,BI/1761/76,BI/21793/72,BI/2271/76,HN196/2009,HN201/2009,HN206/2009,NL/179/93,NL/213/03,NL/233/82,NL/301/99,NL/620/89,NL/823/92,RG145K/NL/178/95,VN015/EL134/2008,VN016/EL135/2008,VN017/EL140/2008,VN018/EL204/2009,VN019/EL442/2010,VN020/EL443/2010,VN021/EL444/2010,VN053/2010
"('PRE', 172, 20)",1.3012224818836968,1.6130343025573168,1.9073712300345935,2.489725084866566,0.9825538913444214,2.5255999118069195,2.5124256236714575,0.7167359254488112,1.286674701089896,1.2820575857760055,0.7037478890040786,2.2049627761402815,1.873429955953656,2.7820135147184386,1.0067853419061676,0.7330838665291811,1.003166952401755,0.9870619020718449,1.911575660850267,2.1917488989986875,0.7015753804776763,0.9885762689425692,0.9901011274094511,0.705140292336821,0.9876046944433592,2.513756824273396,2.794863391811095,1.0260419747612644,1.0167502464657168,2.1971983537907365,0.7096693754200785,1.0064539857465529,1.588920262324081,1.007566458456746,1.5898760469847517,2.1703651978051166,1.275970089679838,0.9938291044375022,0.7518004412719458,0.6951969720967244,2.1963579457686673,0.7170467605925552,1.007897274814269,0.973694856918746,2.2157846288255403,0.7266893865434488,1.8564246393738393,0.7043408486106795,1.0097117548880263,1.2525411719923136,2.5077633449443573,0.7114341293997098,2.773526222514257,2.7839091026884053,2.5186625519219072,2.2029564413635816,0.7065072147337155,1.892158486980958,1.2716198120075117,0.70412471273927,1.0091277589648355,0.7282612723295884,2.1814016204800373,0.956881329287965,1.1078239057131025,0.7277500328069691,2.5086421145466966,1.0165737613269887,2.5067146587290665,1.0234724587765318,2.802732509834404,2.787734706699689,2.7603568877039826,1.0813047811141376,0.9685990111991488,0.866195900258808,1.0504318033972768,0.9424717688900998,0.8983770790865282,1.2352804238755608,0.915427687940433
"('PRE', 193, 20)",0.7203740259108278,1.0126683137788932,1.301942271520681,1.6229497416396392,0.7066986121191038,2.192460643381909,1.8969247074522526,0.7111096325014028,0.9917877502113055,0.9871492324279185,0.6990391778057063,1.6034634773461027,0.7220475710355596,2.1806168629859046,0.6831490634403149,0.6977368500804292,1.5140750639610538,0.7094497639948073,1.5913136850253276,1.5975559196743059,0.7093752823590511,0.7026043045288053,0.7112796506444423,0.7013842302352373,0.6961505404586027,1.8849488307300972,2.182520901586596,1.0142275205989684,0.7131734253308243,1.5985339597492678,0.6807304011228592,0.6990924740736529,1.0234255734307443,0.6987678756827957,0.9803616518996554,1.0082533077609308,0.7040464048487057,0.723093385999348,0.7092079655636196,0.6919760907264368,1.5946564545612634,0.6984165599894145,0.696673685204031,0.6960053036971685,1.6200392111697082,0.6992858956535434,0.9786858299520558,0.6967731873934687,0.7059133148234251,0.6948496063415491,1.9099406445692764,0.6895201579912733,2.174754388655208,2.1955297966556535,1.8903899499360253,1.8894373262684332,0.7045042964887978,1.3062924917808505,0.7097491074856807,0.7062826713723332,0.9930497894954222,0.719069332645129,1.5862452905605897,0.6847232638909653,0.7032278171528662,0.6592910575675679,1.9104772720223835,0.7238828370390716,1.607554342350234,0.7203252729678241,1.902401078259278,1.5983321822085208,1.8995105423189944,0.780539246424737,0.872397146275985,0.5964911280462323,0.808067872866668,0.7936223584299504,0.6502393586297129,1.0372333288741293,0.9156056800485639
"('PRE', 565, 69)",0.7064027955311724,0.7120727068521202,0.9713262253191515,1.2940559771985964,0.6986949476971399,1.5816375890188863,1.2589648013919046,0.7031253269123071,0.7094391498366223,0.7026443762832036,0.6928691562150776,0.9963346671568714,0.6967263992912558,1.2976773568431925,0.6874365225563629,0.7037120248305573,0.6924115041230096,0.7059727127247779,0.7165446503862279,0.7217283131951204,0.7046639149221732,0.7012624538112084,0.7110480920860354,0.7002156713512483,0.7023011565057582,0.7458686036147397,1.0126667327365002,0.688320712040696,0.7012286689252962,0.7494329027188048,0.6924815797139807,0.6877226711432227,0.7049815137623043,0.6944708185558162,0.7014727399582491,0.7005749803136138,0.6921882190047323,0.6961813032872125,0.6985516136886762,0.7057869675222969,1.0135580203902197,0.7065524826287634,0.6953408478477962,0.6962002476728983,0.9972914945858318,0.6990565070750852,0.711402728826667,0.6986001691873084,0.69028393102681,0.7019347414816709,1.291077817952405,0.6920715692553092,1.569099315868556,1.5889715632476271,1.2882175617943825,1.55816979874486,0.695723995037512,0.702694020225826,0.6975244714689631,1.0051727952083271,1.5773510733927083,1.3041107600366635,1.8845005531976367,0.6613085375027205,0.6435731933646096,0.7569757188854274,1.024325788435069,0.7069753924912592,1.9079231636821574,0.6976131314143942,2.1852648734722866,1.8851615986797796,0.7331597750885401,0.828810794062049,0.8570173776142507,0.63410579176953,0.7172485430513148,0.6576819589952776,0.709486591995123,0.8661390768958173,0.9455331621049488
"('PRE', 158, 19)",0.7043051139408641,0.6987381653623784,0.6986948935151264,1.2988566734927658,0.704653199104539,1.2791994890989113,0.7428329294655921,0.6975715453393372,0.7171511234648564,0.9641365210869219,0.6997389104994225,0.9971442368827248,0.6996355727190435,1.0033888797653108,0.6999034165753343,0.6949289667823328,0.6897353031554382,0.7045752351320906,0.7051634731864215,0.7023254094158263,0.7066971908065162,0.7053483078678384,0.709984194671694,0.699386745270162,0.7024680489731614,0.7211891137878242,0.9816766866226312,0.6980488359103953,0.7045803277794724,1.0046622074092857,0.6963708239306078,0.7017756913887837,0.7056728613409157,0.6948180334097478,0.6973295392777834,0.7035009166917742,0.6957238230312034,0.6981575630007903,0.6982218186059128,0.7027732690812413,1.2902152131656794,0.7014119870644251,0.6946712146032068,0.7019202132731057,0.7202362581712981,0.6953101046016212,0.7037419522430293,0.6997701194170548,0.6899293709961275,0.7018751305395163,1.0035850937591082,0.694069712163346,1.281066783035364,1.0409132506507046,1.2514213135024739,0.7136121799708605,0.6933076402658608,0.6907854971587428,0.6970214629899433,1.001525670339186,1.5851160623466898,1.2985740822413798,2.1733523978423848,0.6848796122782113,0.7173302586712491,0.7165306819168397,0.9932729966941509,0.7042735410789225,2.1972801267565765,0.6940922681812084,2.177564930983568,1.5964739999562698,0.7081965120356971,0.614746700520243,0.9436954207686776,0.5974744928864466,0.6989579022557033,0.6050945248193368,0.6432841249524812,0.8178499956178983,0.8675062333541551
"('PRE', 531, 61)",0.7032572213551788,0.7037704378098399,0.7467385082117988,1.025427241764446,0.7122159020147992,1.882195601283994,1.0832855934678467,0.7001871429966064,0.7018238855979722,0.6865380220630746,0.7075169371828478,0.7353509980418674,0.7077636862807629,1.2974438035877272,0.6974699526442538,0.7069436063359491,0.7153789255876993,0.6913304995475121,1.036728944704736,1.5419668687874888,0.6999291117122333,0.7029770118133717,0.7135400467747771,0.6978365388499603,0.6886011797617414,1.8174314830252318,1.3259418907938385,0.7189530128248077,0.7166874233696985,1.037332509996117,0.7048342458028638,0.7047337156264776,0.9891459855108244,0.7075081781281776,0.6962507544356291,0.7145029988363136,0.9803564120503026,0.701424954468317,0.6985868212133912,0.68663056054668,1.279934105007478,0.6992700013923434,0.7171440281106976,0.7042530779779801,1.8435578438453049,0.706479961985268,0.9891458225791295,0.6838477376533013,1.2223568506358737,0.6951676223678671,2.1011515748691783,0.6917641352952133,1.8807299850649923,1.878847577057336,1.3102137579911441,1.2895176579341072,0.7037675077648624,0.7311039754269244,0.6928262060602208,1.5686252262603348,0.709352224778048,1.0074721138504206,0.7075910958294082,0.8133204793189865,0.8599820301366506,0.7393244106743239,1.6167944682221425,0.6996142178642857,0.7070260995693471,0.7239989362303623,1.0046591981616193,0.719757816084316,1.301366706438348,0.24112473866082612,0.4323747310216116,0.6024325519553494,0.6007034426959268,0.7558581431902295,0.7848560588136126,0.43476683730138144,0.4820439743013354
"('PRE', 136, 24)",1.2775555497533018,0.7262581999857144,1.0302736355368718,1.078961326140538,0.6990383994685663,2.194219336349404,1.8862098908011355,0.7021156068689662,0.9904734020946606,0.9992569202143633,0.6951029169568423,1.8694569918047526,0.7114826591950878,2.1750174416438037,0.7055320820971603,0.7036830384613761,0.7291747482040151,0.6865507555471687,1.300450235317187,1.3009006302390809,0.7024345413978761,0.719357288828283,0.713799388698893,0.6999530192165081,0.7055208257942343,1.8899718424936385,2.1843926168607872,0.9862121870960785,0.7173464189612362,1.5766266520630086,0.6934717232032519,0.9689308933974442,1.270938055827377,0.7239996629149151,0.7089228754646869,1.2935416548978704,0.7111938160182716,0.7172095424116854,0.9451533393702141,0.6936019248947148,1.5908988495862348,0.7100471154692175,0.7075868656875809,0.7109708817262909,1.6034833402284863,0.6945999213614527,1.0063084804120468,0.7042687024992009,0.6968556368782773,0.6932087579494202,1.9038841912443014,0.6935806489383525,2.1813624407898597,2.1981861929658963,1.9233718949463103,1.5984658939309084,0.6949547532194289,1.029038704950092,0.7057225770393476,1.5719954035450006,0.9966279276327455,0.7337431292461516,1.8795837720985378,0.7972195506266068,0.6965703331496905,0.7164094818811511,1.893686196934123,0.7087196540814674,2.195716388099877,0.7012010259447474,2.1950327094419406,1.8967197126715534,1.881307683146356,0.6727590548837356,0.9440861117798742,0.68213745632522,0.8009297738926469,0.7116095446454372,0.6399916528030128,0.8589576699851857,0.7782503261090495
"('PRE', 222, 22)",0.7016947153545149,0.6999541219877518,0.7021366417074968,1.580205070423971,0.7043479028256923,1.579022972522468,0.7431991602118349,0.704235174664162,0.7188737039435894,0.698144564805845,0.6986484751285921,0.7149810294782425,0.7045280807080437,0.9963386291172192,0.7010443954059131,0.6976325519445475,0.9502924575246521,0.7086671861551239,0.7236708569492678,0.7013079972674802,0.7067366489896258,0.7001414270489449,0.6998019569165711,0.6984676090910537,0.7010548277745428,0.7246393572349433,0.9745889995445973,0.7133829960139646,0.702695610163278,1.285458696974886,0.7015385476889079,0.6904029881755046,0.7172862762639671,0.6914982427067566,0.6975995491661581,0.6926173821185624,0.6973310508194118,0.7121855723865357,0.6991150033582124,0.694791062031964,1.2932583112534306,0.7025499479615476,0.6941472912583311,0.6948753117790709,0.7235719661314554,0.6991080311824729,0.9644229388978843,0.6979332486242261,0.696525277146058,0.7034310059547273,1.3025735810394905,0.6969123717139518,1.5764040025629016,1.5808327982608033,0.99814386872577,0.7219347250167211,0.7003791512475824,0.6821542424997669,0.6979482095035765,1.017202046525654,2.1738803897231644,2.158054273306666,2.1812930326907636,0.6585476855063932,0.8792615487653814,0.6689848681928975,1.2961538611963568,0.7047569544021591,1.903003578615862,0.7088050508525335,1.61123690657177,1.295868637777756,0.719636888506359,0.6058308260911839,0.8261202238843418,0.5716607763146073,0.678065030950395,0.6556580788462162,0.5773358927319255,0.7295338122435788,0.7865998138773199
"('PRE', 143, 20)",0.7151821083486177,0.719856680715226,0.9981044706205164,1.6132025357968025,0.9832010918814877,1.8968811800086431,1.3306530712747708,0.982509118848738,0.9668165553414947,0.9778922694818337,0.736200319199913,1.0244894783501182,0.7113157274434913,1.5965163022626752,0.6780631080338805,0.7041641244144615,0.7120130693346314,0.7062288159695685,1.5811970063326968,1.0078423775304228,0.9903873381077921,0.7095815699680867,0.7070370010860041,0.7064518829583981,0.9928639785993725,1.305954925114107,1.5891085989135378,0.9884648106009832,0.707228644274305,1.5967365401577838,0.962955390605539,0.6857436213952088,1.0013174144638024,0.7075300855288046,0.7012859703915936,0.7067230245555312,0.707342335713352,0.7095177498998436,0.7108774249390383,0.7057210569672485,1.596699239800667,0.7051837578636939,0.9859880251908284,0.7138944388064752,1.3007163725718365,0.7037770213987997,0.9881348369449294,0.974681975107403,0.7038724236852061,0.981643402060228,1.874213642444432,0.6996102598705667,1.9039233755711327,1.907497581170456,1.571705838727155,1.5909285724350175,0.7113900035727386,1.0012881976084536,0.7085142325593746,0.7024309545236034,1.2827695681159499,0.7244297098489685,1.5901419078056747,0.7752993175907783,0.7597953248318845,0.7967385023469193,1.8903303622020586,0.7121668710386185,1.8952641666971046,0.7047637266490718,1.896279011083069,1.3034260511523705,1.584771060888598,0.8713935272737363,0.8499991348758631,0.6751115885619451,0.8376227762681995,0.8333585083960053,0.7912159692784166,1.0807512198268436,0.831057289181786
"('PRE', 566, 61)",0.7163468006595002,1.5949723889431486,1.595880764183264,2.743470651982574,0.6924938529423056,2.786773946699742,2.183033468417888,0.7056488975455446,0.7269647709012006,0.9820225118536502,0.7120574494154898,1.8900464945120183,0.7121291955101164,2.198686553081635,0.6923952725231438,0.7244000567126904,0.7029414425005202,0.690949166899127,2.196885782124022,1.6125942571682907,0.7044799779171601,0.6941032242801289,0.9785625191186778,0.6988560918647042,0.7033279896513885,1.919530698979457,2.1960270207657135,0.7258556826623859,0.7131015196752262,2.208822243359485,0.6951872051499987,0.7111847504442658,1.2629492259731843,0.7075714280050959,0.7190689969296824,0.7208190561350728,0.699603105129397,0.6859905241666641,0.695557280792984,0.6843997098002073,1.8925333601856664,0.6929019520164144,0.702430001587223,0.6973301584705212,1.6192943285965287,0.70002123774872,0.9993682515657075,0.699902019197845,0.7119458730507489,0.7007289376167153,2.5012282100019507,0.6887843241964933,2.5213665988457765,2.765185049384336,2.185911970425026,2.2014092036573514,0.6979839188293634,1.5894782221122483,0.6966421099277361,0.994636088162195,0.9925580812890542,0.7311678615107502,1.2952811358681935,0.6600374030403143,0.5857507692484025,0.6466047690426593,2.5065555034459277,0.6978164406770149,1.3285021804343655,0.7045589948402121,2.1992638311997563,1.6136973823878997,2.1864914333280328,0.9513691989428441,0.6885866001779053,0.6086676079299689,0.8529693396191049,0.8580893571209594,0.705137826600054,1.1658413293713643,0.7422537069894909
"('PRE', 178, 20)",1.5570871504036679,1.5935826010402452,1.6020603116918353,2.1692064142131664,0.6983329596238018,2.4982235164136952,2.229186742332668,0.702138243097885,0.9853326562756837,0.7374493674525043,0.6943119478443142,2.1902692125638175,0.7473046454293795,2.4996975666155854,0.7150588971368693,0.9874836958126894,0.7208516530302903,0.6891225862576115,0.7866426981250041,1.8904212066139463,0.6961237826926339,0.9742558067415202,0.728170024688854,0.6974832847876372,0.7015955308155025,2.2064910306008083,2.4872122972636834,0.7190401244069374,0.7027420708956165,1.6110484756107202,0.7050949180579007,0.9589061909925392,1.2795992950613493,0.723372038207091,0.9964196636354115,1.5933525181867083,0.7109974530796561,0.7267020705781527,0.7103556300584034,0.6906163535153113,1.8828560577342137,0.7119539194271963,0.7142856458251429,0.702103035050511,2.18867273573635,0.6896508408218354,1.2821641828248231,0.6922413998353887,0.707581838093469,0.6972111132270398,2.1937984174561564,0.6962332640451961,2.473477829882837,2.493222160221862,2.4835916221197687,1.8877216317155239,0.7017112139962297,1.5854800347216176,0.7093486709837673,1.0016346338018893,1.0221947779698324,1.0129240187592623,2.1728836456402956,0.8067241093464573,0.8401283597426435,0.6716423835877003,1.930626430740845,0.7107755435340575,2.214462354337543,0.9777747230265341,2.510407981564045,2.4885848772654615,2.4666764449894805,1.0145134457877547,0.8193990039448605,0.6923004124552552,0.8771501900476822,0.8299428263308355,0.781810959190788,0.923063410857889,0.9534814201663736
"('PRE', 549, 63)",0.7111511278485588,0.997747145143332,1.0077206797196574,1.028018811753429,0.6977563814564026,1.594185025269262,1.5610969833056982,0.7046541579680746,0.7127350974614459,0.7034629559268469,0.6886454571228378,1.009484026669268,0.6952948336970103,1.5811110625801974,0.697815846173898,0.9836894673976581,0.7040696150978759,0.7008329332782064,0.7453383333162249,1.2760582546790258,0.7034171203518123,0.7045453747996575,0.7122779780306585,0.7036067439163434,0.7004055485073815,1.0365424848643965,1.3102518632185638,0.7102276541882115,0.7063522511663676,1.000666240333084,0.7019724984925503,0.700960389257516,0.9822819351797129,0.6949234263141694,0.7064934126890864,0.7185741257751402,0.6939020536039687,0.6930358258961005,0.6905474242838663,0.7027834985889325,1.2791810366757963,0.6967845473186084,0.7066564768036754,0.6978224028896345,1.0225274092280134,0.7019456759882627,0.7198332347440105,0.6936754720554936,0.6989269872400169,0.6953183004068914,1.3118823310462746,0.6919429005595669,1.575244396361434,1.5942213722938143,1.5728937427807648,1.2930788912560014,0.699929381434731,0.9982340465995345,0.6950704083422278,1.0066678362944468,0.7073295022769394,1.2765002725979957,0.7258312673224643,0.6657313147296713,0.5753125625271771,0.6679771112315586,1.3020869606568914,0.7010385699600536,1.2938802707685015,0.7038032777087333,1.5980306559765052,1.588687137939735,1.5686112912739292,0.7724867330703464,0.7914742045182259,0.6695435462003714,0.7037549264170198,0.5953657150821943,0.7296831416113202,0.7334532931270362,0.7531747000796672
"('PRE', 287, 24)",0.7116652622128202,1.2993868031030202,1.3107145120000276,2.1892013406739936,0.6934890018985297,2.198812985926349,1.8940994761497523,0.7168996997172356,0.9774580977632676,0.9837995929602346,0.7139435311234843,1.6028361698756486,0.7129788802991492,2.176555426024987,0.6926444975169093,0.7044119349449318,0.7157207408350282,0.6970267723884231,1.883594397413523,1.5956945259363902,0.698313585296754,0.7086330670194653,0.7180745264136057,0.7010613766510463,0.6966695116517563,1.6240371983399888,1.8873048904045784,0.9843740080591457,0.7149606390625213,1.8905500242757025,0.7045573266937666,0.6924229857092253,1.006799572320153,0.690877256980503,0.7129359603941917,1.0050219474140503,0.7007005287179309,0.7192166089416836,0.7065426650446343,0.70173201485185,1.8864021603270196,0.686493536929105,0.7152237629749146,0.6999216569672096,1.6001501897811208,0.6930641218864515,0.9922107200539254,0.7007389558753004,0.7061885662619853,0.6995616221543859,2.17474154346162,1.2203753570100058,2.1964131199327532,2.21184185327238,1.8990523565364645,1.8978051096164559,0.7063577869146206,1.3029360668618528,0.7066359063042902,0.729558892822479,1.0094967616631623,1.8460189500447535,1.0263521634809853,0.6060499302817368,0.73250949402376,0.7041805771482047,1.9328352757773573,0.7169918434731702,1.3212266534189752,0.7067701885254911,2.47472481025644,1.8947878114669767,1.8905006485355416,0.8174875903919484,0.7340334341376301,0.5522691186647993,0.8018169401873501,0.8588566656025347,0.7243016045390813,0.9843450759056422,0.8560803892113849
"('PRE', 216, 19)",1.003050513353448,1.6215294377859846,1.8995062402464313,2.4887053964352623,0.7048671438401307,2.799866069273412,2.5203821107937525,0.9780570965363458,0.9947171958249701,1.0069593398046106,0.7398228295078937,2.198566969429712,1.579627235661434,2.782091176432346,0.9970239957373244,1.008530470998494,0.7238429129612284,0.9572597175785451,2.188165638584424,2.1957235432420026,0.986387704478727,0.9688388561833214,1.0083115038581296,0.7010631281426951,0.7019756943682685,2.5047849758553524,2.7869197359408266,0.9932739347509068,0.7336986438522156,2.2038157822541384,0.7147414777051471,0.9719772589039837,1.3040600089962229,0.990858606977034,1.3045197088929759,1.8893612561087134,0.9950898408489128,0.7215267142371171,0.7350360553426555,0.694498030578186,2.194075093276978,0.7243534112553858,0.7238718609708253,0.7008098216503087,2.200571301440563,0.6991713020740167,1.5728150033609731,0.9719781716414682,1.0003517293575308,0.9701710019917629,2.5219521231101463,0.7002690854285091,2.778022684144636,2.791905519796872,2.497017364309872,2.489870893972945,0.9870464857017814,1.8968692285344186,0.7217847164104881,1.5767698455675236,1.3007090113666107,1.0291173357395482,2.175571938103151,0.835474317588087,0.9117658917356297,0.7139370503024477,2.5208638758897015,0.7066413014023155,2.2084569920115125,1.0116813575079546,2.222559961504382,2.2030526563359527,2.766384248581945,0.9398507083658006,0.639832216944136,0.7219551557975596,0.9977963217905416,0.9493389441917576,0.7597025566104326,0.8534554036354062,0.9413912105686495
"('PRE', 550, 65)",1.8127896234492598,0.7056384545228145,0.7077681219122416,1.2767094713145875,0.6987960898813901,1.2798605267992866,0.7144492313273094,0.6994537081841569,0.714918915460881,0.7118358897035687,0.7014233449785153,1.53276068870032,0.6891533774143663,0.9954495147992541,0.7129289988279558,0.694243649948604,0.6998179237493518,0.6862742959398719,0.7075984438437087,0.7065018625177577,0.6974478877015302,0.7023025004003902,0.7016113405768878,0.6891784502880067,0.7241613694508218,0.7097912317379064,0.7234062110909054,0.6911882175300117,0.7015606941904929,1.0148040688922706,0.7140430994967232,0.7063948629560275,0.6912494493400569,0.6980653883065856,0.6999535419164512,0.688977191038588,0.7073871039302254,0.7005754595486774,0.7096989643268967,0.6926154323647804,0.7131964272084185,0.7006373770009454,0.9650724575773995,0.7112737257576828,0.717121868555073,0.6950051221101778,0.7106820606038987,0.709231583518333,0.6797887671655132,0.704290757760379,1.009797573262875,0.706067669607467,1.2786185767191993,1.2914524996476944,1.0080496590779253,0.711579340817598,0.6992787728646298,0.6926875191323627,0.7043914705827797,0.7096039080279499,1.000414544376306,0.9952862519137788,1.5891617739993984,0.7954777455265468,0.9417211322058203,0.6443724994113732,1.0028509423961165,0.70754214910321,1.8852586203887012,0.699700651390936,1.8716308609832732,0.7425391970285944,0.7151955666678247,0.8221542431651466,1.0866853084453192,0.7539006964671785,1.0200300552541193,0.8433838494224062,0.8182982024177206,1.212866125342376,1.1388174198855638
"('PRE', 304, 20)",0.7002240927253477,0.6954718988139768,0.6934183703511287,0.7224850191791382,0.6963162491720313,0.9883884992296723,0.7125606379623773,0.6978919283992923,0.7029683729616042,0.6990708685232746,0.6954018084538274,0.7056078273657448,0.6977658893064311,0.9812434022995971,0.7011210137694149,0.7029904651109933,0.6943357941164129,0.7033968345508245,0.6907166066782824,0.6984510783907758,0.702994429707733,0.7005373896888383,0.7027291523427327,0.6993125762685324,0.697650205177846,0.698274007670015,0.7071563936898256,0.7008657366967475,0.6990336875002994,0.7041450830855249,0.697430901826396,0.6946571530860189,0.7014927060988141,0.69720682486768,0.7016001076142799,0.7017683420394166,0.6965671734222482,0.6961364493859474,0.6940762619516244,0.6986912122737485,0.7090683986574465,0.7107033601721545,0.7020699321229946,0.6956777875986214,0.7045487704453578,0.7006285922726694,0.6945358994492068,0.696281271637057,0.6950574088759707,0.702960763146463,0.7190299456059847,0.7005508335735774,0.9819048317619101,0.9910628580781122,0.7217529689904001,0.7002940115997219,0.6999899114550523,0.6934031154059965,0.7017017078046224,0.6991732638511521,0.7164979777054638,0.7035779273736713,1.5784696594103744,0.6909689331312098,0.7512723621656111,0.7399696769615829,0.7061739945340567,0.6977133046142868,1.8789691800413557,0.6913103121746174,1.5860727377670223,1.2929339723135749,0.6987665185030473,0.7226410334786707,0.90126082127993,0.6710421767492428,0.6533411702156418,0.5976215441116046,0.6569306543828204,0.7609931841652456,0.7850672070550055
"('PRE', 558, 74)",1.288403615498673,2.1876081907635694,2.2028220025354948,2.5081553815655333,0.6969271090256511,3.111313790290238,2.7995954777633485,0.9944300280247008,1.0250492707281218,1.8340137886834205,1.2136691298195803,2.493344786691254,1.6085774423349144,3.0767101662084904,1.301074308366922,1.5997952940641427,1.0107283141925465,0.716540496528813,2.49458993125507,2.215239008506174,0.7151531413376054,0.7156174927128124,1.6082181821143973,0.7025770547491138,0.708678270711564,2.7854875516630133,2.82568179922398,1.3008843524069522,1.5758538321849462,2.4872509435512544,0.7184028095758612,1.029886940671229,1.8700107050669912,1.2566202146724186,1.5939226646307585,2.1853128089693494,1.0124847496392797,0.729948929669138,1.0077618383859792,0.6950974584196552,1.919214500827675,0.6902787440799509,0.7155794409264605,0.7019679753359482,2.222517394488555,0.7010873230003697,1.6011334546422042,0.7263576226370267,1.567064119390718,0.6866786765901898,2.816516194813957,0.7133411374402211,3.0702527737523564,3.09361443491904,2.782381837348107,2.7916165072396297,0.7140188208025325,2.198250661957489,0.7263004629608573,1.5942119846953626,1.0052915599704662,1.5879219878928679,1.3048776250099121,0.6956242721534207,0.74277608827594,0.4297217210633396,2.8035837080270363,1.0285183719024207,1.3183610406023094,1.5973021483423189,2.2046067692696205,1.9071395263383684,3.08145780611114,1.2222953205867633,0.784283829474613,0.50317808482607,0.9624899829116853,0.8925285232314412,0.930406744492732,1.0408516856218137,0.6888890772837932
"('PRE', 78, 24)",0.7124487452647461,1.0172785560997653,1.0398585551998099,1.9005999331395058,0.7009272088972806,2.186546540677881,1.867786350063776,0.7085101421999468,0.7336743680383826,0.9841213543149046,0.7009014578924002,1.58387019516811,0.7074251851128746,2.1816179842646224,0.6948206384528214,0.711266849090885,0.7130414418083079,0.6906185141429844,1.5864990364937315,1.3171490762111069,0.7025538941838573,0.703691407207475,0.7069267047248665,0.6942627217152769,0.7010258280871419,1.611298115217731,1.9107568023203245,0.9884754003368791,0.7120529505836878,1.5999708445272547,0.6914872466975001,0.7010125817246635,1.274099980590389,0.6959307037838437,0.7083562671011355,0.9955318408950449,0.6941187850118754,0.6972796631103435,0.69611518888234,0.6938332414796685,1.3124277299452256,0.7035605962361033,0.7048787948339016,0.6988719782214711,1.6025144858542055,0.700750329693928,0.9974358367608622,0.7054906504988863,0.7025330626160825,0.6993801290901467,1.9085641686662052,0.6886371853712299,2.1906054963336827,2.2032230436033666,1.8963672045021411,1.602192517813593,0.6961358352807797,1.2805587711720403,0.7032649038303186,1.3041859781289888,1.5916662595749465,1.8713347712002704,1.8986626881632676,0.6546522276635662,0.7394845468719716,0.5844022278541056,1.907750063708236,0.6920781850475941,2.1890930715455723,0.707740796447642,2.1999466528018914,1.6114985548380463,1.8806379931268564,0.6829700960283384,0.7658528364508311,0.6077682924853651,0.6934867072083142,0.6987393237085746,0.6564038251163324,0.8818574639008,0.7289080601468516
